time_stamp,humidity,temperature,voc,pm2.5_alt,pm2.5_atm_a,pm2.5_atm_b,pm2.5_cf_1,pm2.5_atm,pm2.5_atm_a_b_diff,pm2.5_epa_a,pm2.5_epa_b,pm2.5_epa,pm2.5_epa_a_b_diff,dewpoint,dewpoint_temp_delta,pm2.5_atm_epa_diff,PRECTOTCORR (mm/hour),T2MDEW (F),PS (kPa),WS2M (m/s),pm2.5_atm_diff_LOC29_245121.csv,pm2.5_atm_a_b_diff_LOC29_245121.csv,pm2.5_atm_a_b_max_diff_LOC29_245121.csv,pm2.5_epa_diff_LOC29_245121.csv,pm2.5_epa_a_b_diff_LOC29_245121.csv,pm2.5_epa_a_b_max_diff_LOC29_245121.csv,pm2.5_atm_LOC29_245121.csv,pm2.5_epa_LOC29_245121.csv,pm2.5_atm_diff_perc_LOC29_245121.csv,pm2.5_epa_diff_perc_LOC29_245121.csv,humidity_LOC29_245121.csv,humidity_diff_LOC29_245121.csv,temperature_LOC29_245121.csv,dewpoint_LOC29_245121.csv,voc_LOC29_245121.csv,pm2.5_atm_epa_diff_LOC29_245121.csv,pm2.5_atm_diff_LOC26_245117.csv,pm2.5_atm_a_b_diff_LOC26_245117.csv,pm2.5_atm_a_b_max_diff_LOC26_245117.csv,pm2.5_epa_diff_LOC26_245117.csv,pm2.5_epa_a_b_diff_LOC26_245117.csv,pm2.5_epa_a_b_max_diff_LOC26_245117.csv,pm2.5_atm_LOC26_245117.csv,pm2.5_epa_LOC26_245117.csv,pm2.5_atm_diff_perc_LOC26_245117.csv,pm2.5_epa_diff_perc_LOC26_245117.csv,humidity_LOC26_245117.csv,humidity_diff_LOC26_245117.csv,temperature_LOC26_245117.csv,dewpoint_LOC26_245117.csv,voc_LOC26_245117.csv,pm2.5_atm_epa_diff_LOC26_245117.csv,pm2.5_atm_diff_LOC28_234891.csv,pm2.5_atm_a_b_diff_LOC28_234891.csv,pm2.5_atm_a_b_max_diff_LOC28_234891.csv,pm2.5_epa_diff_LOC28_234891.csv,pm2.5_epa_a_b_diff_LOC28_234891.csv,pm2.5_epa_a_b_max_diff_LOC28_234891.csv,pm2.5_atm_LOC28_234891.csv,pm2.5_epa_LOC28_234891.csv,pm2.5_atm_diff_perc_LOC28_234891.csv,pm2.5_epa_diff_perc_LOC28_234891.csv,humidity_LOC28_234891.csv,humidity_diff_LOC28_234891.csv,temperature_LOC28_234891.csv,dewpoint_LOC28_234891.csv,voc_LOC28_234891.csv,pm2.5_atm_epa_diff_LOC28_234891.csv,pm2.5_atm_diff_LOC30_245119.csv,pm2.5_atm_a_b_diff_LOC30_245119.csv,pm2.5_atm_a_b_max_diff_LOC30_245119.csv,pm2.5_epa_diff_LOC30_245119.csv,pm2.5_epa_a_b_diff_LOC30_245119.csv,pm2.5_epa_a_b_max_diff_LOC30_245119.csv,pm2.5_atm_LOC30_245119.csv,pm2.5_epa_LOC30_245119.csv,pm2.5_atm_diff_perc_LOC30_245119.csv,pm2.5_epa_diff_perc_LOC30_245119.csv,humidity_LOC30_245119.csv,humidity_diff_LOC30_245119.csv,temperature_LOC30_245119.csv,dewpoint_LOC30_245119.csv,voc_LOC30_245119.csv,pm2.5_atm_epa_diff_LOC30_245119.csv,pm2.5_atm_diff_LOCZ31_243283.csv,pm2.5_atm_a_b_diff_LOCZ31_243283.csv,pm2.5_atm_a_b_max_diff_LOCZ31_243283.csv,pm2.5_epa_diff_LOCZ31_243283.csv,pm2.5_epa_a_b_diff_LOCZ31_243283.csv,pm2.5_epa_a_b_max_diff_LOCZ31_243283.csv,pm2.5_atm_LOCZ31_243283.csv,pm2.5_epa_LOCZ31_243283.csv,pm2.5_atm_diff_perc_LOCZ31_243283.csv,pm2.5_epa_diff_perc_LOCZ31_243283.csv,humidity_LOCZ31_243283.csv,humidity_diff_LOCZ31_243283.csv,temperature_LOCZ31_243283.csv,dewpoint_LOCZ31_243283.csv,voc_LOCZ31_243283.csv,pm2.5_atm_epa_diff_LOCZ31_243283.csv,pm2.5_atm_diff_LOCZ27_243243.csv,pm2.5_atm_a_b_diff_LOCZ27_243243.csv,pm2.5_atm_a_b_max_diff_LOCZ27_243243.csv,pm2.5_epa_diff_LOCZ27_243243.csv,pm2.5_epa_a_b_diff_LOCZ27_243243.csv,pm2.5_epa_a_b_max_diff_LOCZ27_243243.csv,pm2.5_atm_LOCZ27_243243.csv,pm2.5_epa_LOCZ27_243243.csv,pm2.5_atm_diff_perc_LOCZ27_243243.csv,pm2.5_epa_diff_perc_LOCZ27_243243.csv,humidity_LOCZ27_243243.csv,humidity_diff_LOCZ27_243243.csv,temperature_LOCZ27_243243.csv,dewpoint_LOCZ27_243243.csv,voc_LOCZ27_243243.csv,pm2.5_atm_epa_diff_LOCZ27_243243.csv
2025-01-29 05:40:00+00:00,36.0,46.2,73.884,6.2,10.712,10.554,10.633,10.633,0.007429699990595292,8.259888,8.177096,8.218492000000001,0.005036933782985949,20.694947886010624,25.50505211398938,2.414507999999998,0.0,31.244,96.16,1.47,-2.394,0.0009979273815920705,0.007429699990595292,-0.9958559999999981,0.0007392818243895326,0.005036933782985949,13.027,9.214348,-0.2251481237656353,-0.12117259468038637,39.0,-3.0,44.0,20.61221518773933,52.738,3.812652,-2.772000000000002,0.00798209623274899,0.00798209623274899,-1.4870079999999994,0.0057769306063571975,0.0057769306063571975,13.405000000000001,9.7055,-0.2606978275181042,-0.1809344098649727,35.6,0.3999999999999986,45.0,19.364778569213577,52.822,3.6995000000000005,-2.527000000000001,0.011550151975683902,0.011550151975683902,-1.1517479999999995,0.00850010245201837,0.00850010245201837,13.16,9.37024,-0.23765635286372624,-0.1401410380395819,38.0,-2.0,43.6,19.64303779179474,59.496,3.7897599999999994,-2.1090000000000018,0.029351750117720895,0.029351750117720895,-0.9327159999999992,0.021415314786856546,0.021415314786856546,12.742,9.151208,-0.19834477569829795,-0.11348992004859275,38.0,-2.0,44.6,20.539081906597467,57.444,3.5907920000000004,-1.8580000000000005,0.046353374429589284,0.046353374429589284,-1.059791999999998,0.03269958108633021,0.03269958108633021,12.491,9.278284,-0.174739020031976,-0.12895212406363576,35.0,1.0,47.4,21.097239039764524,56.726,3.2127160000000003,-2.1640000000000015,0.054778463702430225,0.054778463702430225,-1.6511359999999993,0.037217613470335455,0.037217613470335455,12.797,9.869628,-0.20351735164111742,-0.20090498354199274,30.0,6.0,50.0,19.75719637546097,52.08,2.927372
2025-01-29 05:50:00+00:00,36.2,46.0,82.318,6.2,10.566,10.526,10.546,10.546,0.0018964536317087487,8.166144,8.145184,8.155664,0.0012849965373756666,20.64732189498948,25.35267810501052,2.3903359999999996,0.0,31.244,96.16,1.47,-2.2560000000000002,0.009217309795344504,0.009217309795344504,-0.9235440000000015,0.0068102856548720855,0.0068102856548720855,12.802,9.079208000000001,-0.21391996965674193,-0.11323958417119703,39.2,-3.0,44.0,20.732687838337682,53.218,3.7227919999999983,-2.8640000000000008,0.02803877703206558,0.02803877703206558,-1.5352160000000001,0.020330867784968946,0.020330867784968946,13.41,9.69088,-0.27157216006068663,-0.1882392408515113,35.8,0.4000000000000057,45.0,19.49595681534467,53.18,3.71912,-2.505000000000001,0.018466017929660537,0.018466017929660537,-1.12298,0.0136101783838241,0.0136101783838241,13.051,9.278644,-0.23753081737151535,-0.13769326446013472,38.4,-2.1999999999999957,43.8,20.06804626652722,60.21,3.7723560000000003,-1.9370000000000012,0.04141632620363697,0.04141632620363697,-0.8598280000000003,0.030049164260807993,0.030049164260807993,12.483,9.015492,-0.18367153423098817,-0.10542709949796857,38.0,-1.7999999999999972,44.8,20.71826518616883,58.368,3.4675080000000005,-2.123000000000001,0.021706527744889126,0.021706527744889126,-1.198652000000001,0.015404653851762104,0.015404653851762104,12.669,9.354316,-0.20130855300587913,-0.14697172419069754,35.2,1.0,47.6,21.40930101457293,57.616,3.3146839999999997,-1.4770000000000003,0.026532479414455624,0.026532479414455624,-1.325628,0.01763008670126386,0.01763008670126386,12.023,9.481292,-0.1400531007016879,-0.1625407814740774,29.8,6.400000000000002,50.2,19.77457739551862,51.1,2.541708
2025-01-29 06:00:00+00:00,36.6,46.0,86.896,6.3,10.522,10.486,10.504,10.504000000000001,0.0017136329017516938,8.108608,8.089744,8.099176,0.00116456291356063,20.90626829609853,25.09373170390147,2.4048240000000014,0.0,31.586,96.13,1.38,-2.7719999999999985,0.02997890931003312,0.02997890931003312,-1.2111680000000007,0.022400031620743558,0.022400031620743558,13.276,9.310344,-0.26389946686976373,-0.14954212626074562,39.4,-2.799999999999997,44.0,20.852615019551678,53.702,3.965655999999999,-2.971,0.0008163265306122538,0.0017136329017516938,-1.6085239999999992,0.0005937554724600166,0.00116456291356063,13.475000000000001,9.707699999999999,-0.28284463061690784,-0.19860341348305052,36.0,0.6000000000000014,45.0,19.626484617306282,53.976,3.7673000000000023,-2.714999999999998,0.046070050684620625,0.046070050684620625,-1.2675000000000018,0.03406928989536951,0.03406928989536951,13.219,9.366676000000002,-0.25847296268088327,-0.1564974017109891,38.4,-1.7999999999999972,43.8,20.06804626652722,62.282,3.8523239999999976,-2.102999999999998,0.0468787181724439,0.0468787181724439,-0.9640520000000006,0.034169282732377355,0.034169282732377355,12.607,9.063228,-0.20020944402132498,-0.11903087425189927,38.2,-1.6000000000000014,44.6,20.662675056626426,59.302,3.543771999999999,-1.7039999999999988,0.01949541284403666,0.01949541284403666,-1.0135760000000005,0.013685437725069189,0.013685437725069189,12.208,9.112752,-0.1622239146991621,-0.12514557036419513,35.2,1.3999999999999986,47.8,21.586842042353187,59.27,3.0952479999999998,-2.5329999999999977,0.04471887704226427,0.04471887704226427,-1.8962120000000002,0.0305632957920192,0.0305632957920192,13.036999999999999,9.995388,-0.2411462300076159,-0.23412406397885419,30.0,6.600000000000001,50.0,19.75719637546097,51.134,3.041611999999999
2025-01-29 06:10:00+00:00,36.8,45.8,93.15,6.3,10.876,11.054,10.965,10.965,0.008116735066119509,8.276864,8.370136,8.3235,0.005602931459121806,20.85630193151691,24.943698068483087,2.6415000000000006,0.0,31.586,96.13,1.38,-2.391,0.01752021563342318,0.01752021563342318,-0.9770440000000011,0.01318374495083306,0.01318374495083306,13.356,9.300544,-0.2180574555403557,-0.11738379287559335,40.0,-3.200000000000003,44.0,21.20917575330675,54.28,4.0554559999999995,-2.718,0.014105093912153739,0.014105093912153739,-1.4931920000000005,0.010302044721378625,0.010302044721378625,13.683,9.816692,-0.2478796169630643,-0.17939472577641624,36.0,0.7999999999999972,45.0,19.626484617306282,54.49,3.866308,-2.8979999999999997,0.015364639688379145,0.015364639688379145,-1.3289120000000025,0.011563120181774257,0.011563120181774257,13.863,9.652412000000002,-0.2642954856361149,-0.15965783624677152,39.0,-2.200000000000003,43.4,20.072993906749087,62.574,4.210587999999998,-1.7680000000000007,0.03149297102018376,0.03149297102018376,-0.7367920000000012,0.023191747020956985,0.023191747020956985,12.733,9.060292,-0.16124031007751943,-0.08851949300174221,39.0,-2.200000000000003,44.4,20.971654427733192,59.422,3.672708,-1.6059999999999999,0.03969453504096735,0.03969453504096735,-0.9277440000000006,0.028263874566490835,0.028263874566490835,12.571,9.251244,-0.14646602827177382,-0.11146080374842322,35.8,1.0,47.6,21.809130385893887,59.28,3.319756,-1.6140000000000008,0.04284919309961051,0.04284919309961051,-1.4318960000000018,0.02895177192191887,0.02895177192191887,12.579,9.755396000000001,-0.1471956224350206,-0.17203051600889072,30.0,6.799999999999997,50.0,19.75719637546097,51.662,2.8236039999999996
2025-01-29 06:20:00+00:00,37.0,45.6,123.016,6.2,10.684,10.33,10.507,10.507,0.016845912248976837,8.159016000000001,7.973520000000001,8.066268,0.011498254211241217,20.805492984492034,24.794507015507968,2.440731999999999,0.0,31.586,96.13,1.38,-2.7300000000000004,0.03543098889476463,0.03543098889476463,-1.17192,0.026602186489385057,0.026602186489385057,13.237,9.238188000000001,-0.2598267821452366,-0.14528651911887877,40.0,-3.0,44.0,21.20917575330675,62.682,3.998811999999999,-3.231,0.017615373416800115,0.017615373416800115,-1.727523999999999,0.012947793867788859,0.012947793867788859,13.738,9.793792,-0.3075092795279338,-0.214166452193257,36.6,0.3999999999999986,44.6,19.657357621898345,67.394,3.9442079999999997,-3.1839999999999993,0.03922284712584909,0.03922284712584909,-1.4960159999999991,0.029426860779286596,0.029426860779286596,13.690999999999999,9.562284,-0.30303607119063475,-0.18546569491616186,39.0,-2.0,43.2,19.89323683183987,73.116,4.128715999999999,-2.2410000000000014,0.03812362723564479,0.03812362723564479,-1.0018839999999987,0.02808334046451802,0.02808334046451802,12.748000000000001,9.068152,-0.21328638050823276,-0.12420663434440792,39.0,-2.0,44.4,20.971654427733192,72.708,3.6798480000000016,-2.3740000000000006,0.029423181430013164,0.029423181430013164,-1.347415999999999,0.021096522891569266,0.021096522891569266,12.881,9.413684,-0.22594460835633393,-0.16704329685053843,35.8,1.2000000000000028,47.4,21.63124761342343,72.394,3.4673160000000003,-2.8710000000000004,0.050530722081028566,0.050530722081028566,-2.0733239999999995,0.03493473899147021,0.03493473899147021,13.378,10.139592,-0.2732464071571334,-0.2570363394819016,30.4,6.600000000000001,50.0,20.06804111141331,58.972,3.2384079999999997
2025-01-29 06:30:00+00:00,37.0,46.0,169.374,6.2,10.43,10.7,10.565,10.565,0.012778040700425914,8.02592,8.1674,8.09666,0.008736935971128922,21.162709795932233,24.837290204067767,2.4683399999999995,0.0,31.586,96.13,1.38,-2.577,0.019175163597625916,0.019175163597625916,-1.091747999999999,0.01437115112868303,0.01437115112868303,13.142,9.188407999999999,-0.24391859914813063,-0.1348393041081136,40.0,-3.0,44.0,21.20917575330675,72.366,3.9535920000000004,-3.3130000000000006,0.02464332036316476,0.02464332036316476,-1.7532519999999998,0.018193868127958913,0.018193868127958913,13.878,9.849912,-0.31358258400378614,-0.2165401535941981,36.8,0.20000000000000284,44.8,19.963685758958494,73.082,4.028088,-3.013,0.020179702459861542,0.020179702459861542,-1.371932000000001,0.015163394937705571,0.015163394937705571,13.578,9.468592000000001,-0.28518693800283956,-0.16944419056746868,39.4,-2.3999999999999986,43.8,20.67268008920671,89.13,4.109407999999998,-2.802999999999999,0.07345900658288453,0.07345900658288453,-1.2963719999999999,0.05478188512505872,0.05478188512505872,13.367999999999999,9.393032,-0.2653099858021769,-0.16011194739559273,39.0,-2.0,44.8,21.331060381922477,78.826,3.9749679999999987,-1.5620000000000012,0.0010719881256699842,0.012778040700425914,-0.9564079999999997,0.0007524520969024027,0.008736935971128922,12.127,9.053068,-0.147846663511595,-0.11812376955435941,35.4,1.6000000000000014,48.2,22.076176740932542,81.456,3.073932000000001,-1.9900000000000002,0.03305455993628037,0.03305455993628037,-1.6461600000000018,0.02232002643998349,0.02232002643998349,12.555,9.742820000000002,-0.18835778513961196,-0.20331346505843173,30.0,7.0,50.6,20.280117333819152,70.97,2.812179999999998
2025-01-29 06:40:00+00:00,37.2,45.6,122.13,6.0,10.71,10.098,10.404,10.404,0.02941176470588236,8.1554,7.834712000000001,7.995056,0.020055394233636364,20.932577316803098,24.667422683196904,2.408944,0.0,31.586,96.13,1.38,-2.8249999999999993,0.019124650389296186,0.02941176470588236,-1.2044599999999992,0.014410758131188512,0.020055394233636364,13.229,9.199516,-0.2715301806997308,-0.15065060207208045,40.4,-3.1999999999999957,43.4,20.902921669747855,55.772,4.029484,-2.8979999999999997,0.020748759585024795,0.02941176470588236,-1.535791999999999,0.015174305581203208,0.020055394233636364,13.302,9.530847999999999,-0.27854671280276816,-0.1920927132968173,37.0,0.20000000000000284,44.6,19.91229857988074,55.776,3.7711520000000007,-3.324,0.026078088578088618,0.02941176470588236,-1.5521360000000008,0.019648918760615728,0.020055394233636364,13.728,9.547192,-0.31949250288350634,-0.1941369766515708,39.4,-2.1999999999999957,43.4,20.312785487175894,67.426,4.180807999999999,-2.3789999999999996,0.00977861221935383,0.02941176470588236,-1.0569560000000013,0.007235960358868196,0.020055394233636364,12.783,9.052012000000001,-0.22866205305651668,-0.1322012003418114,39.4,-2.1999999999999957,44.2,21.032541703538936,61.398,3.730987999999998,-1.9400000000000013,0.009559300064808767,0.02941176470588236,-1.1544800000000013,0.006757938326052805,0.020055394233636364,12.344000000000001,9.149536000000001,-0.1864667435601693,-0.144399238729535,35.6,1.6000000000000014,47.4,21.498748026544334,61.706,3.194464,-1.9260000000000002,0.038280616382806124,0.038280616382806124,-1.6298639999999995,0.025696629166787926,0.025696629166787926,12.33,9.62492,-0.185121107266436,-0.20385898485263887,30.0,7.200000000000003,49.8,19.582869060336485,53.896,2.7050800000000006
2025-01-29 06:50:00+00:00,37.6,45.6,109.23,6.0,10.508,10.08,10.294,10.294,0.020788809014960125,8.015072,7.790800000000001,7.902936,0.014189157042395328,21.184933416957264,24.415066583042737,2.391064,0.0,31.586,96.13,1.38,-1.8949999999999996,0.04536877512511287,0.04536877512511287,-0.7343799999999998,0.03354884781337177,0.03354884781337177,12.189,8.637316,-0.18408781814649305,-0.09292495852174429,40.6,-3.0,44.0,21.56101134578482,53.49,3.551684,-2.9209999999999994,0.011275066212637156,0.020788809014960125,-1.5823239999999998,0.00823129782420296,0.014189157042395328,13.215,9.48526,-0.2837575286574703,-0.2002197664260472,37.0,0.6000000000000014,44.4,19.733633572262764,54.204,3.7297399999999996,-2.942,0.02055001511030518,0.020788809014960125,-1.3519679999999994,0.015400267793161285,0.015400267793161285,13.236,9.254904,-0.28579755197202256,-0.17107161186677955,39.8,-2.1999999999999957,43.8,20.910717805709254,64.708,3.981096000000001,-2.4289999999999985,0.054625481411616716,0.054625481411616716,-1.1348759999999984,0.04029515108302764,0.04029515108302764,12.722999999999999,9.037811999999999,-0.23596269671653375,-0.14360182089289328,39.2,-1.6000000000000014,44.8,21.451939931060714,60.434,3.685188,-2.173,0.015962140049731278,0.020788809014960125,-1.2593320000000006,0.011381024872880773,0.014189157042395328,12.467,9.162268000000001,-0.2110938410724694,-0.15934989224257928,36.2,1.3999999999999986,47.8,22.250479038782387,59.934,3.3047319999999996,-2.026,0.018506493506493485,0.020788809014960125,-1.665023999999999,0.012486674275394039,0.014189157042395328,12.32,9.56796,-0.19681367787060422,-0.210684231784238,30.6,7.0,50.0,20.22210128709364,51.344,2.752040000000001
2025-01-29 07:00:00+00:00,37.8,45.4,109.548,6.0,10.422,10.35,10.386,10.386,0.003466204506065904,7.952768000000001,7.91504,7.933904,0.0023776440955171896,21.13117274369343,24.26882725630657,2.452095999999999,0.0,31.802,96.09,1.33,-2.439,0.0144249512670565,0.0144249512670565,-1.0021959999999996,0.010848132854377093,0.010848132854377093,12.825,8.9361,-0.2348353552859619,-0.12631814047661777,41.0,-3.200000000000003,43.2,21.070043060805,53.34,3.8888999999999996,-2.540000000000001,0.02150704007426895,0.02150704007426895,-1.3999199999999998,0.015606893809011304,0.015606893809011304,12.926,9.333824,-0.24455998459464676,-0.1764478118212673,37.0,0.7999999999999972,44.4,19.733633572262764,53.588,3.5921760000000003,-2.678000000000001,0.019289650949173353,0.019289650949173353,-1.265352,0.014354204296521293,0.014354204296521293,13.064,9.199256,-0.2578471018678992,-0.15948667894141397,39.4,-1.6000000000000014,43.4,20.312785487175894,64.442,3.864744,-2.075000000000001,0.03988443945108738,0.03988443945108738,-0.8976600000000001,0.029488321660806636,0.029488321660806636,12.461,8.831564,-0.1997881763912961,-0.11314228153000089,40.0,-2.200000000000003,44.0,21.20917575330675,58.932,3.629436,-1.6030000000000015,0.023438151639002393,0.023438151639002393,-0.9434120000000004,0.016586544852070118,0.016586544852070118,11.989,8.877316,-0.15434238397843267,-0.11890892554283494,36.6,1.1999999999999957,47.0,21.79808379806239,58.562,3.1116840000000003,-2.0660000000000007,0.021683263732733663,0.021683263732733663,-1.6687440000000002,0.014733436027229114,0.014733436027229114,12.452,9.602648,-0.1989216252647796,-0.21033075267863088,31.0,6.799999999999997,50.0,20.527553142584104,51.442,2.8493519999999997
2025-01-29 07:10:00+00:00,38.2,45.2,105.494,6.0,10.102,10.816,10.459,10.459,0.03413328234056795,7.750608000000001,8.124744,7.937676,0.023567099488565616,21.200511489036977,23.999488510963026,2.521324,0.0,31.802,96.09,1.33,-1.8780000000000001,0.02164221447677713,0.03413328234056795,-0.7254719999999999,0.016149787582989378,0.023567099488565616,12.337,8.663148,-0.17955827516971032,-0.09139602069925755,41.2,-3.0,43.2,21.18489815437917,52.666,3.673852,-2.783999999999999,0.028467869818017053,0.03413328234056795,-1.510536,0.020908506286692063,0.023567099488565616,13.242999999999999,9.448212,-0.2661822353953532,-0.19029952847659695,37.6,0.6000000000000014,44.6,20.290149863429306,53.56,3.7947879999999987,-2.7059999999999995,0.0029624003038359738,0.03413328234056795,-1.193824000000001,0.0022379674752231416,0.023567099488565616,13.165,9.1315,-0.25872454345539725,-0.15039968877540494,40.8,-2.5999999999999943,43.0,20.77402510341301,62.72,4.033499999999998,-1.673,0.03330036267721727,0.03413328234056795,-0.6525320000000008,0.02464387358257214,0.02464387358257214,12.132,8.590208,-0.15995793096854385,-0.08220693311241235,40.8,-2.5999999999999943,44.0,21.67726274349795,58.814,3.541791999999999,-2.0310000000000006,0.011048839071256998,0.03413328234056795,-1.1504440000000002,0.007956761134316025,0.023567099488565616,12.49,9.08812,-0.19418682474423948,-0.14493461310338193,37.2,1.0,46.6,21.82608713356361,58.376,3.4018800000000002,-1.8239999999999998,0.062118374989823325,0.062118374989823325,-1.5591760000000008,0.04209942410390304,0.04209942410390304,12.283,9.496852,-0.17439525767281766,-0.19642726662060794,31.2,7.0000000000000036,49.4,20.15368558000195,51.454,2.786147999999999
2025-01-29 07:20:00+00:00,39.0,45.0,106.054,6.0,10.366,10.37,10.368,10.367999999999999,0.00019290123456788003,7.819984,7.82208,7.821032,0.00013399766168965143,21.51075087828525,23.48924912171475,2.546967999999999,0.0,31.802,96.09,1.33,-2.1090000000000018,0.03871122866073579,0.03871122866073579,-0.8637560000000013,0.029141989418739942,0.029141989418739942,12.477,8.684788000000001,-0.20341435185185205,-0.11044015674657785,41.8,-2.799999999999997,43.0,21.345364540090024,53.29,3.7922119999999993,-2.1950000000000003,0.015680967921674765,0.015680967921674765,-1.2363800000000014,0.011397074572736633,0.011397074572736633,12.562999999999999,9.057412000000001,-0.21170910493827166,-0.15808399709910423,38.0,1.0,44.6,20.539081906597467,53.778,3.5055879999999977,-2.6260000000000012,0.037094043404648315,0.037094043404648315,-1.2036240000000005,0.02798644070200572,0.02798644070200572,12.994,9.024656,-0.2532793209876545,-0.153895803009117,41.0,-2.0,42.8,20.708512642895606,63.03,3.9693439999999995,-2.210000000000001,0.0462712672920973,0.0462712672920973,-1.0028800000000002,0.03456154141156436,0.03456154141156436,12.578,8.823912,-0.21315586419753096,-0.1282286020566084,40.8,-1.7999999999999972,43.8,21.496631184335698,58.542,3.7540879999999994,-1.8470000000000013,0.0004093327875562745,0.0004093327875562745,-1.0540280000000015,0.00029520927182467366,0.00029520927182467366,12.215,8.875060000000001,-0.17814429012345695,-0.13476840396510353,38.0,1.0,46.2,21.972309811815627,57.652,3.3399399999999986,-1.8000000000000007,0.029421433267587088,0.029421433267587088,-1.5638400000000017,0.019988764897379475,0.019988764897379475,12.168,9.384872000000001,-0.17361111111111122,-0.19995315196255453,31.8,7.199999999999999,49.6,20.777167292029603,51.796,2.783127999999998
2025-01-29 07:30:00+00:00,38.4,45.6,114.558,5.9,10.536,9.902,10.219,10.219,0.031020647812897564,7.960784,7.628568,7.794676,0.02131044317942149,21.68256381619331,23.917436183806693,2.4243239999999995,0.0,31.802,96.09,1.33,-2.378000000000002,0.0013495276653171665,0.031020647812897564,-0.9874720000000012,0.0010143304348776536,0.02131044317942149,12.597000000000001,8.782148000000001,-0.23270378706331363,-0.1266854452962511,41.4,-3.0,43.8,21.842077785745374,53.734,3.814852,-2.8770000000000007,0.04169211973121559,0.04169211973121559,-1.542028000000001,0.030642933523436,0.030642933523436,13.096,9.336704000000001,-0.28153439671200714,-0.19783092972690605,38.0,0.3999999999999986,44.4,20.359890113372145,54.708,3.759295999999999,-2.7670000000000012,0.017711381487756007,0.031020647812897564,-1.2257880000000005,0.013360731776103654,0.02131044317942149,12.986,9.020464,-0.2707701340639986,-0.15725964748246118,41.0,-2.6000000000000014,43.6,21.4315416852124,65.066,3.965536,-1.700000000000001,0.004614481080627546,0.031020647812897564,-0.6839200000000014,0.0033991476890748917,0.02131044317942149,11.919,8.478596000000001,-0.16635678637831502,-0.08774194078111797,40.8,-2.3999999999999986,44.2,21.85788631929149,60.792,3.440403999999999,-2.0470000000000006,0.03978477091146254,0.03978477091146254,-1.2277879999999994,0.028341703552377705,0.028341703552377705,12.266,9.022464,-0.20031314218612395,-0.15751623287484937,36.6,1.7999999999999972,47.6,22.333067717754375,60.272,3.2435360000000006,-1.7730000000000015,0.005670446964643137,0.031020647812897564,-1.5324520000000001,0.0038202542090126418,0.02131044317942149,11.992,9.327128,-0.1735003424992662,-0.19660239886815054,31.4,7.0,50.0,20.82951909834118,51.86,2.664872000000001
2025-01-29 07:40:00+00:00,38.8,45.6,118.658,6.0,9.928,10.42,10.174,10.174,0.024179280518969882,7.607712000000001,7.865520000000001,7.7366160000000015,0.016661548149733668,21.927931116466375,23.672068883533626,2.437383999999998,0.0,31.802,96.09,1.33,-1.8740000000000006,0.01128818061088971,0.024179280518969882,-0.7233759999999982,0.008423648627563635,0.016661548149733668,12.048,8.459992,-0.18419500688028315,-0.09350031073016912,41.8,-3.0,43.4,21.707653234032755,54.156,3.5880080000000003,-2.215,0.04834934215836631,0.04834934215836631,-1.229619999999997,0.035006439714502235,0.035006439714502235,12.389,8.966235999999999,-0.2177118144289365,-0.15893512098829732,38.0,0.7999999999999972,44.6,20.539081906597467,54.944,3.422764000000001,-2.9190000000000005,0.02283663026044447,0.024179280518969882,-1.3399159999999988,0.01726165896842529,0.01726165896842529,13.093,9.076532,-0.28690780420680173,-0.17319148320144084,41.0,-2.200000000000003,43.2,21.070043060805,65.172,4.016468,-2.503,0.029107833083537097,0.029107833083537097,-1.1219319999999993,0.021827053372629423,0.021827053372629423,12.677,8.858548,-0.24601926479260863,-0.1450158570620539,41.0,-2.200000000000003,44.4,22.154443570295577,61.036,3.818451999999999,-2.1500000000000004,0.02109704641350209,0.024179280518969882,-1.2817599999999985,0.015106932778141076,0.016661548149733668,12.324,9.018376,-0.21132298014546888,-0.16567450161672728,37.0,1.7999999999999972,47.6,22.591228880965232,60.748,3.305624,-1.7620000000000005,0.007540214477211785,0.024179280518969882,-1.5611679999999986,0.005072176337931691,0.016661548149733668,11.936,9.297784,-0.17318655396107732,-0.2017895162432772,31.4,7.399999999999999,49.8,20.654311635130046,52.154,2.638216
